6580.139991,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525006",-321109.8901,USD
6580.949617,operation,property_type,place_with_parent_names,lat-lon,price,currency
6581.759244,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",46109.89011,USD
6582.568871,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,38296.7033,USD
6583.378498,operation,property_type,place_with_parent_names,lat-lon,price,currency
6584.188124,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-16395.6044,USD
6584.997751,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-24208.79121,USD
6585.807378,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-32021.97802,USD
6586.617004,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-39835.16484,USD
6587.426631,operation,property_type,place_with_parent_names,lat-lon,price,currency
6588.236258,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-110153.8462,USD
6589.045885,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-117967.033,USD
6589.855511,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-125780.2198,USD
6590.665138,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-133593.4066,USD
6591.474765,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-141406.5934,USD
6592.284392,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663944",-149219.7802,USD
6593.094018,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167217",-157032.967,USD
6593.903645,operation,property_type,place_with_parent_names,lat-lon,price,currency
6594.713272,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-78901.0989,USD
6595.522898,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-86714.28571,USD
6596.332525,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-94527.47253,USD
6597.142152,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-102340.6593,USD
6597.951779,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-110153.8462,USD
6598.761405,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663944",-117967.033,USD
6599.571032,operation,property_type,place_with_parent_names,lat-lon,price,currency
6600.380659,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-141406.5934,USD
6601.190285,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-149219.7802,USD
6601.999912,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-157032.967,USD
6602.809539,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-164846.1538,USD
6603.619166,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-172659.3407,USD
6604.428792,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663944",-180472.5275,USD
6605.238419,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167217",-188285.7143,USD
6606.048046,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69737",-196098.9011,USD
6606.857672,operation,property_type,place_with_parent_names,lat-lon,price,currency
6607.667299,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-47648.35165,USD
6608.476926,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-55461.53846,USD
6609.286553,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-63274.72527,USD
6610.096179,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-71087.91209,USD
6610.905806,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-78901.0989,USD
6611.715433,operation,property_type,place_with_parent_names,lat-lon,price,currency
6612.52506,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-328923.0769,USD
6613.334686,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-336736.2637,USD
6614.144313,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-344549.4505,USD
6614.95394,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-352362.6374,USD
6615.763566,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-360175.8242,USD
6616.573193,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663944",-367989.011,USD
6617.38282,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167217",-375802.1978,USD
6618.192447,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69737",-383615.3846,USD
6619.002073,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-391428.5714,USD
6619.8117,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500120",-399241.7582,USD
6620.621327,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-407054.9451,USD
6621.430953,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162307",-414868.1319,USD
6622.24058,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778676",-422681.3187,USD
6623.050207,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525007",-430494.5055,USD
6623.859834,operation,property_type,place_with_parent_names,lat-lon,price,currency
6624.66946,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",30483.51648,USD
6625.479087,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,22670.32967,USD
6626.288714,operation,property_type,place_with_parent_names,lat-lon,price,currency
6627.09834,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-47648.35165,USD
6627.907967,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-55461.53846,USD
6628.717594,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-63274.72527,USD
6629.527221,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-71087.91209,USD
6630.336847,operation,property_type,place_with_parent_names,lat-lon,price,currency
6631.146474,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-164846.1538,USD
6631.956101,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-172659.3407,USD
6632.765728,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-180472.5275,USD
6633.575354,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-188285.7143,USD
6634.384981,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-196098.9011,USD
6635.194608,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-203912.0879,USD
6636.004234,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-211725.2747,USD
6636.813861,operation,property_type,place_with_parent_names,lat-lon,price,currency
6637.623488,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-125780.2198,USD
6638.433115,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-133593.4066,USD
6639.242741,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-141406.5934,USD
6640.052368,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-149219.7802,USD
6640.861995,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-157032.967,USD
6641.671621,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-164846.1538,USD
6642.481248,operation,property_type,place_with_parent_names,lat-lon,price,currency
6643.290875,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-203912.0879,USD
6644.100502,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-211725.2747,USD
6644.910128,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-219538.4615,USD
6645.719755,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-227351.6484,USD
6646.529382,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-235164.8352,USD
6647.339009,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-242978.022,USD
6648.148635,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-250791.2088,USD
6648.958262,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-258604.3956,USD
6649.767889,operation,property_type,place_with_parent_names,lat-lon,price,currency
6650.577515,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-86714.28571,USD
6651.387142,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-94527.47253,USD
6652.196769,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-102340.6593,USD
6653.006396,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-110153.8462,USD
6653.816022,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-117967.033,USD
6654.625649,operation,property_type,place_with_parent_names,lat-lon,price,currency
6655.435276,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-438307.6923,USD
6656.244902,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-446120.8791,USD
6657.054529,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-453934.0659,USD
6657.864156,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-461747.2527,USD
6658.673783,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-469560.4396,USD
6659.483409,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-477373.6264,USD
6660.293036,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-485186.8132,USD
6661.102663,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-493000,USD
6661.912289,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-500813.1868,USD
6662.721916,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500121",-508626.3736,USD
6663.531543,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-516439.5604,USD
6664.34117,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162308",-524252.7473,USD
6665.150796,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778677",-532065.9341,USD
6665.960423,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525008",-539879.1209,USD
6666.77005,operation,property_type,place_with_parent_names,lat-lon,price,currency
6667.579677,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",14857.14286,USD
6668.389303,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,7043.956044,USD
6669.19893,operation,property_type,place_with_parent_names,lat-lon,price,currency
6670.008557,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",46113.89011,USD
6670.818183,operation,property_type,place_with_parent_names,lat-lon,price,currency
6671.62781,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-328923.0769,USD
6672.437437,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-336736.2637,USD
6673.247064,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658078",-344549.4505,USD
6674.05669,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669508",-352362.6374,USD
6674.866317,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-360175.8242,USD
6675.675944,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663944",-367989.011,USD
6676.48557,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167217",-375802.1978,USD
6677.295197,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69737",-383615.3846,USD
6678.104824,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-391428.5714,USD
6678.914451,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500120",-399241.7582,USD
6679.724077,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-407054.9451,USD
6680.533704,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162307",-414868.1319,USD
6681.343331,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778676",-422681.3187,USD
6682.152957,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525007",-430494.5055,USD
6682.962584,operation,property_type,place_with_parent_names,lat-lon,price,currency
6683.772211,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",30483.51648,USD
6684.581838,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,22670.32967,USD
6685.391464,operation,property_type,place_with_parent_names,lat-lon,price,currency
6686.201091,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-47648.35165,USD
6687.010718,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-55461.53846,USD
6687.820345,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-63274.72527,USD
6688.629971,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-71087.91209,USD
6689.439598,operation,property_type,place_with_parent_names,lat-lon,price,currency
6690.249225,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-164846.1538,USD
6691.058851,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-172659.3407,USD
6691.868478,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-180472.5275,USD
6692.678105,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-188285.7143,USD
6693.487732,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-196098.9011,USD
6694.297358,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-203912.0879,USD
6695.106985,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-211725.2747,USD
6695.916612,operation,property_type,place_with_parent_names,lat-lon,price,currency
6696.726238,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-125780.2198,USD
6697.535865,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-133593.4066,USD
6698.345492,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-141406.5934,USD
6699.155119,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-149219.7802,USD
6699.964745,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-157032.967,USD
6700.774372,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-164846.1538,USD
6701.583999,operation,property_type,place_with_parent_names,lat-lon,price,currency
6702.393625,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-203912.0879,USD
6703.203252,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-211725.2747,USD
6704.012879,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-219538.4615,USD
6704.822506,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-227351.6484,USD
6705.632132,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-235164.8352,USD
6706.441759,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-242978.022,USD
6707.251386,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-250791.2088,USD
6708.061013,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-258604.3956,USD
6708.870639,operation,property_type,place_with_parent_names,lat-lon,price,currency
6709.680266,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-86714.28571,USD
6710.489893,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-94527.47253,USD
6711.299519,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-102340.6593,USD
6712.109146,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-110153.8462,USD
6712.918773,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-117967.033,USD
6713.7284,operation,property_type,place_with_parent_names,lat-lon,price,currency
6714.538026,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-438307.6923,USD
6715.347653,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-446120.8791,USD
6716.15728,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-453934.0659,USD
6716.966906,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-461747.2527,USD
6717.776533,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-469560.4396,USD
6718.58616,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-477373.6264,USD
6719.395787,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-485186.8132,USD
6720.205413,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-493000,USD
6721.01504,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-500813.1868,USD
6721.824667,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500121",-508626.3736,USD
6722.634293,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-516439.5604,USD
6723.44392,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162308",-524252.7473,USD
6724.253547,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778677",-532065.9341,USD
6725.063174,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525008",-539879.1209,USD
6725.8728,operation,property_type,place_with_parent_names,lat-lon,price,currency
6726.682427,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",14857.14286,USD
6727.492054,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,7043.956044,USD
6728.301681,operation,property_type,place_with_parent_names,lat-lon,price,currency
6729.111307,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-78901.0989,USD
6729.920934,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-86714.28571,USD
6730.730561,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-94527.47253,USD
6731.540187,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-102340.6593,USD
6732.349814,operation,property_type,place_with_parent_names,lat-lon,price,currency
6733.159441,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-219538.4615,USD
6733.969068,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-227351.6484,USD
6734.778694,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-235164.8352,USD
6735.588321,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-242978.022,USD
6736.397948,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-250791.2088,USD
6737.207574,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-258604.3956,USD
6738.017201,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-266417.5824,USD
6738.826828,operation,property_type,place_with_parent_names,lat-lon,price,currency
6739.636455,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-172659.3407,USD
6740.446081,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-180472.5275,USD
6741.255708,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-188285.7143,USD
6742.065335,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-196098.9011,USD
6742.874961,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-203912.0879,USD
6743.684588,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-211725.2747,USD
6744.494215,operation,property_type,place_with_parent_names,lat-lon,price,currency
6745.303842,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-266417.5824,USD
6746.113468,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-274230.7692,USD
6746.923095,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-282043.956,USD
6747.732722,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-289857.1429,USD
6748.542349,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-297670.3297,USD
6749.351975,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-305483.5165,USD
6750.161602,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-313296.7033,USD
6750.971229,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-321109.8901,USD
6751.780855,operation,property_type,place_with_parent_names,lat-lon,price,currency
6752.590482,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-125780.2198,USD
6753.400109,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-133593.4066,USD
6754.209736,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-141406.5934,USD
6755.019362,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-149219.7802,USD
6755.828989,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-157032.967,USD
6756.638616,operation,property_type,place_with_parent_names,lat-lon,price,currency
6757.448242,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-547692.3077,USD
6758.257869,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-555505.4945,USD
6759.067496,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-563318.6813,USD
6759.877123,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-571131.8681,USD
6760.686749,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-578945.0549,USD
